telemetry_id,timestamp,date,asset_id,operator_id,previous_operator_id,site_id,latitude,longitude,speed_kmh,engine_hours_today,idle_hours_today,total_engine_hours,fuel_used_l,expected_fuel_l,fuel_level_pct,engine_temperature_c,oil_pressure_kpa,coolant_temperature_c,oil_temperature_c,battery_voltage_v,hydraulic_pressure_bar,vibration_g,rpm,gps_status,network_strength_pct,zero_activity_streak_days,is_anomaly,anomaly_type,maintenance_within_30d
320878,2026-06-11T18:00:00Z,2026-06-11,MAC00159,OP0145,OP0145,SITE0076,40.44863,-80.04128,17.6,7.43,1.16,4348.6,607.82,575.1,62.5,91.2,43.5,76.4,82.6,24.33,192.9,0.542,1881,OK,99,0,0,,0
320879,2026-05-18T18:00:00Z,2026-05-18,MAC00202,OP0092,OP0092,SITE0016,40.71403,-111.89185,16.8,8.32,1.44,5262.5,641.45,648.43,56.7,91.4,46.1,80.6,85.7,24.52,199.9,0.514,1955,OK,66,0,0,,0
320880,2026-05-19T18:00:00Z,2026-05-19,MAC00202,OP0092,OP0092,SITE0016,40.71524,-111.89265,19.3,1.0,7.3,5263.5,78.43,78.23,55.2,93.8,45.5,77.1,87.7,24.71,220.0,0.461,1464,OK,70,0,1,excess_idle,0
320881,2026-05-20T18:00:00Z,2026-05-20,MAC00202,OP0092,OP0092,SITE0016,40.71442,-111.89369,18.3,7.14,2.12,5270.7,502.92,556.49,40.7,90.3,42.8,81.3,88.0,25.28,193.7,0.43,1753,OK,76,0,0,,0
320882,2026-05-21T18:00:00Z,2026-05-21,MAC00202,OP0092,OP0092,SITE0016,40.71864,-111.89022,26.1,6.02,1.06,5276.7,491.63,469.68,74.8,91.7,42.9,81.2,92.8,24.72,207.4,0.527,1941,OK,85,0,0,,0
320883,2026-05-22T18:00:00Z,2026-05-22,MAC00202,OP0092,OP0092,SITE0016,40.71761,-111.89297,11.6,8.66,1.28,5285.4,624.73,674.92,41.2,89.5,48.8,81.2,89.8,23.85,220.1,0.51,1839,OK,88,0,0,,0
320884,2026-05-23T18:00:00Z,2026-05-23,MAC00202,OP0092,OP0092,SITE0016,40.71613,-111.89425,25.9,3.21,1.28,5288.6,234.88,250.65,77.8,92.4,45.1,77.7,91.3,24.27,204.2,0.319,1839,OK,98,0,0,,0
320885,2026-05-18T18:00:00Z,2026-05-18,MAC00433,OP0140,OP0140,SITE0112,39.7099,-104.92653,14.9,6.13,1.06,5691.5,465.31,479.45,62.4,89.4,44.0,83.2,89.1,25.14,208.9,0.484,1823,OK,86,0,0,,0
320886,2026-05-19T18:00:00Z,2026-05-19,MAC00433,OP0140,OP0140,SITE0112,39.71157,-104.93109,10.8,5.5,1.77,5697.0,389.91,430.49,84.8,89.1,45.3,77.9,90.3,24.43,182.5,0.497,1702,OK,91,0,0,,0
320887,2026-05-20T18:00:00Z,2026-05-20,MAC00433,OP0140,OP0140,SITE0112,39.70984,-104.93139,11.7,6.75,2.54,5703.7,472.03,527.9,85.2,91.7,46.2,80.6,81.2,24.63,209.8,0.341,1784,OK,92,0,0,,0
320888,2026-05-21T18:00:00Z,2026-05-21,MAC00433,OP0140,OP0140,SITE0112,39.71026,-104.92625,18.4,7.38,1.0,5711.1,606.14,577.51,59.9,92.3,50.3,80.0,88.7,24.67,186.9,0.552,1766,OK,90,0,0,,0
320889,2026-05-18T18:00:00Z,2026-05-18,MAC00129,OP0159,OP0159,SITE0112,39.71074,-104.92895,9.4,5.94,1.92,8654.3,48.13,54.3,76.2,94.6,41.8,87.8,82.2,24.52,217.7,0.597,2004,OK,97,0,0,,0
320890,2026-05-19T18:00:00Z,2026-05-19,MAC00129,OP0159,OP0159,SITE0112,39.70807,-104.92898,9.3,7.04,2.77,8661.4,62.9,64.32,96.7,97.0,35.1,83.3,92.5,23.85,209.1,0.666,1864,OK,87,0,0,,0
320891,2026-05-20T18:00:00Z,2026-05-20,MAC00129,OP0159,OP0159,SITE0112,39.71033,-104.92495,5.5,6.36,1.26,8667.7,60.24,58.17,51.0,90.8,34.5,84.5,87.5,23.89,189.2,0.399,1715,OK,83,0,0,,0
320892,2026-05-21T18:00:00Z,2026-05-21,MAC00129,OP0159,OP0159,SITE0112,39.71096,-104.93006,18.1,8.09,1.64,8675.8,58.15,73.98,89.5,94.0,42.7,84.8,95.7,24.16,193.7,0.655,1635,OK,97,0,0,,0
320893,2026-05-22T18:00:00Z,2026-05-22,MAC00129,OP0159,OP0159,SITE0112,39.70826,-104.92729,24.6,7.64,1.51,8683.5,71.13,69.87,51.8,96.7,46.9,83.0,91.2,23.77,198.2,0.376,1768,OK,94,0,0,,0
320894,2026-05-18T18:00:00Z,2026-05-18,MAC00363,OP0015,OP0015,SITE0003,39.82697,-104.9404,14.2,6.69,2.08,6691.5,73.48,67.74,51.6,91.6,48.9,83.9,94.6,24.67,211.9,0.519,1802,OK,74,0,0,,0
320895,2026-05-19T18:00:00Z,2026-05-19,MAC00363,OP0015,OP0015,SITE0003,39.82333,-104.94043,19.6,8.38,0.17,6699.9,196.93,84.93,82.3,92.6,40.7,84.3,94.2,24.24,214.2,0.663,1630,OK,63,0,1,fuel_anomaly,0
320896,2026-05-20T18:00:00Z,2026-05-20,MAC00363,OP0015,OP0015,SITE0003,39.82812,-104.93697,4.5,8.87,0.29,6708.8,82.46,89.91,67.1,95.1,46.2,86.6,87.3,24.3,188.4,0.701,1934,OK,65,0,0,,0
320897,2026-05-21T18:00:00Z,2026-05-21,MAC00363,OP0015,OP0015,SITE0003,39.82695,-104.93879,18.5,5.97,3.27,6714.7,62.9,60.44,51.3,97.2,40.9,82.6,90.0,23.88,192.2,0.559,1794,OK,83,0,0,,0
320898,2026-05-22T18:00:00Z,2026-05-22,MAC00363,OP0015,OP0015,SITE0003,39.82119,-104.94189,19.3,7.06,1.26,6721.8,62.3,71.57,75.3,100.9,40.7,78.7,94.0,23.71,211.2,0.668,1654,OK,81,0,0,,0
320899,2026-05-23T18:00:00Z,2026-05-23,MAC00363,OP0015,OP0015,SITE0003,39.82698,-104.9435,20.3,3.52,1.29,6725.3,37.4,35.64,48.1,89.8,40.2,79.9,90.8,23.91,209.9,0.693,1698,OK,66,0,0,,0
320900,2026-05-24T18:00:00Z,2026-05-24,MAC00363,OP0015,OP0015,SITE0003,39.82574,-104.94079,16.5,3.68,0.55,6729.0,33.7,37.27,37.5,97.3,46.7,88.7,99.1,24.35,204.6,0.661,1886,OK,93,0,0,,0
320901,2026-05-25T18:00:00Z,2026-05-25,MAC00363,OP0015,OP0015,SITE0003,39.82461,-104.94349,3.3,7.33,1.06,6736.3,60.7,74.31,36.6,89.9,40.9,80.3,99.2,24.88,198.2,0.475,1812,OK,80,0,0,,0
320902,2026-05-18T18:00:00Z,2026-05-18,MAC00349,OP0072,OP0072,SITE0031,32.84939,-96.89599,5.9,6.49,0.85,8138.0,140.04,131.11,57.3,,,,,23.76,,0.594,1706,OFFLINE,88,0,1,sensor_failure,0
320903,2026-05-19T18:00:00Z,2026-05-19,MAC00349,OP0072,OP0072,SITE0031,32.84809,-96.89192,19.6,7.24,1.83,8145.3,145.59,146.28,85.6,102.0,41.9,83.1,89.3,24.34,192.9,0.591,1752,OK,90,0,0,,0
320904,2026-05-20T18:00:00Z,2026-05-20,MAC00349,OP0072,OP0072,SITE0031,32.85204,-96.89547,12.7,7.22,2.02,8152.5,141.11,145.9,23.9,92.4,37.8,85.9,93.0,23.79,211.7,0.531,1744,OK,85,0,0,,0
320905,2026-05-21T18:00:00Z,2026-05-21,MAC00349,OP0072,OP0072,SITE0031,32.85341,-96.88868,17.5,6.08,2.11,8158.6,128.77,122.74,41.4,94.0,46.7,85.7,95.8,24.26,213.0,0.606,1797,OK,91,0,0,,0
320906,2026-05-22T18:00:00Z,2026-05-22,MAC00349,OP0072,OP0072,SITE0031,32.85157,-96.89324,20.1,9.63,0.83,8168.2,191.34,194.48,54.3,98.9,47.3,84.8,98.1,24.18,201.0,0.618,1874,OK,82,0,0,,0
320907,2026-05-23T18:00:00Z,2026-05-23,MAC00349,OP0072,OP0072,SITE0031,32.84983,-96.89153,6.7,3.94,0.74,8172.1,251.94,79.53,67.7,96.4,44.2,85.2,91.4,24.37,196.5,0.728,1667,OK,78,0,1,fuel_anomaly,0
320908,2026-05-24T18:00:00Z,2026-05-24,MAC00349,OP0072,OP0072,SITE0031,32.8505,-96.89296,6.6,3.48,0.53,8175.6,74.73,70.33,43.8,94.9,43.1,84.6,86.3,24.52,214.0,0.736,1742,OK,85,0,0,,0
320909,2026-05-25T18:00:00Z,2026-05-25,MAC00349,OP0072,OP0072,SITE0031,32.85037,-96.89442,18.4,8.46,2.42,8184.1,182.52,171.05,26.1,95.7,40.9,78.6,100.1,23.58,212.1,0.625,1657,OK,73,0,0,,0
320910,2026-05-26T18:00:00Z,2026-05-26,MAC00349,OP0072,OP0072,SITE0031,32.85524,-96.89491,17.4,5.56,1.16,8189.6,112.87,112.4,51.2,93.0,43.3,82.7,87.8,23.99,200.6,0.639,1826,OK,63,0,0,,0
320911,2026-05-27T18:00:00Z,2026-05-27,MAC00349,OP0072,OP0072,SITE0031,32.85447,-96.89252,18.9,7.58,2.03,8197.2,135.94,153.28,80.7,94.4,33.4,81.6,90.5,23.79,198.8,0.679,1933,OK,93,0,0,,0
320912,2026-05-28T18:00:00Z,2026-05-28,MAC00349,OP0072,OP0072,SITE0031,32.85069,-96.89272,19.0,6.73,1.84,8203.9,122.06,135.95,85.9,96.2,40.7,82.5,94.9,25.29,215.0,0.597,1764,OK,82,0,0,,0
320913,2026-05-29T18:00:00Z,2026-05-29,MAC00349,OP0072,OP0072,SITE0031,32.84871,-96.89028,13.8,5.56,1.61,8209.5,109.06,112.38,48.2,94.9,41.8,82.5,87.8,23.64,213.8,0.508,1961,OK,62,0,0,,0
320914,2026-05-30T18:00:00Z,2026-05-30,MAC00349,OP0072,OP0072,SITE0031,32.85402,-96.89171,24.2,4.14,1.12,8213.6,86.69,83.76,60.9,99.5,39.2,84.3,90.9,24.47,190.2,0.589,1968,OK,65,0,0,,0
320915,2026-05-31T18:00:00Z,2026-05-31,MAC00349,OP0072,OP0072,SITE0031,32.85563,-96.89308,20.0,2.61,0.59,8216.2,50.49,52.79,55.0,96.5,38.4,81.9,85.1,23.65,220.3,0.656,1832,OK,74,0,0,,0
320916,2026-06-01T18:00:00Z,2026-06-01,MAC00349,OP0072,OP0072,SITE0031,32.85282,-96.8917,21.9,4.66,1.53,8220.9,103.32,94.29,50.3,96.1,40.8,85.4,94.3,23.6,185.1,0.603,1827,OK,99,0,0,,0
320917,2026-06-02T18:00:00Z,2026-06-02,MAC00349,OP0072,OP0072,SITE0031,32.85495,-96.89557,16.1,7.06,1.17,8228.0,136.56,142.76,20.0,92.6,41.9,81.5,99.0,24.85,208.4,0.661,1509,OK,91,0,0,,0
320918,2026-06-03T18:00:00Z,2026-06-03,MAC00349,OP0072,OP0072,SITE0031,32.84893,-96.89095,9.6,6.88,0.9,8234.9,143.25,139.2,90.4,90.6,43.4,83.4,99.6,24.35,226.7,0.452,1821,OK,98,0,0,,0
320919,2026-06-04T18:00:00Z,2026-06-04,MAC00349,OP0072,OP0072,SITE0031,32.85255,-96.89083,13.8,8.36,1.11,8243.2,174.4,169.09,35.9,93.9,44.7,86.6,99.8,23.53,221.5,0.59,1841,OK,67,0,0,,0
320920,2026-06-05T18:00:00Z,2026-06-05,MAC00349,OP0072,OP0072,SITE0031,32.849,-96.89483,10.4,8.09,1.24,8251.3,160.57,163.7,67.5,90.4,46.3,82.3,96.4,23.86,187.2,0.655,1820,OK,94,0,0,,0
320921,2026-06-06T18:00:00Z,2026-06-06,MAC00349,OP0072,OP0072,SITE0031,32.85223,-96.89265,18.1,2.9,1.21,8254.2,65.49,58.7,100.0,94.8,36.5,82.7,87.6,24.03,183.0,0.608,1769,OK,62,0,0,,0
320922,2026-06-07T18:00:00Z,2026-06-07,MAC00349,OP0072,OP0072,SITE0031,32.85094,-96.89041,18.2,4.19,1.51,8258.4,81.42,84.8,47.0,96.9,34.1,80.7,92.3,24.04,180.9,0.573,1803,OK,92,0,0,,0
320923,2026-06-08T18:00:00Z,2026-06-08,MAC00349,OP0072,OP0072,SITE0031,32.85066,-96.88601,16.9,6.82,2.25,8265.2,156.29,138.01,69.6,93.1,39.3,83.8,89.9,23.84,181.0,0.515,1897,OK,96,0,0,,0
320924,2026-06-09T18:00:00Z,2026-06-09,MAC00349,OP0072,OP0072,SITE0031,32.85327,-96.89178,12.2,7.53,1.39,8272.8,170.16,152.37,63.0,98.1,42.5,84.6,98.8,24.25,201.7,0.631,1535,OK,80,0,0,,0
320925,2026-06-10T18:00:00Z,2026-06-10,MAC00349,OP0072,OP0072,SITE0031,32.85421,-96.89225,16.3,7.35,0.45,8280.1,158.26,148.63,50.4,90.4,34.8,84.5,96.6,24.18,194.0,0.7,1602,OK,82,0,0,,0
320926,2026-05-18T18:00:00Z,2026-05-18,MAC00214,OP0070,OP0070,SITE0124,51.42215,6.92873,15.7,5.61,1.33,11521.8,393.46,362.32,57.0,99.1,39.9,83.1,91.6,24.29,205.4,0.62,1777,OK,93,0,0,,0
320927,2026-05-19T18:00:00Z,2026-05-19,MAC00214,OP0070,OP0070,SITE0124,51.42709,6.93538,13.3,9.35,1.0,11531.2,569.47,603.78,63.7,94.8,49.3,83.7,97.2,24.55,180.2,0.565,1749,OK,72,0,0,,0
320928,2026-05-20T18:00:00Z,2026-05-20,MAC00214,OP0070,OP0070,SITE0124,51.42054,6.93315,8.1,7.94,1.86,11539.1,565.97,512.71,49.9,92.4,38.2,84.6,92.7,24.83,200.3,0.708,1894,OK,83,0,0,,0
320929,2026-05-21T18:00:00Z,2026-05-21,MAC00214,OP0070,OP0070,SITE0124,51.42549,6.93442,7.9,6.89,1.1,11546.0,378.41,445.13,52.5,97.5,35.2,85.4,91.1,24.71,204.4,0.617,1663,OK,65,0,0,,0
320930,2026-05-22T18:00:00Z,2026-05-22,MAC00214,OP0070,OP0070,SITE0124,51.4229,6.93592,25.0,6.27,1.5,11552.3,385.22,405.04,59.5,92.3,40.9,82.7,94.7,23.67,176.3,0.628,1878,OK,96,0,0,,0
320931,2026-05-23T18:00:00Z,2026-05-23,MAC00214,OP0070,OP0070,SITE0124,51.42153,6.93472,0.0,4.05,1.03,11556.3,232.62,261.81,70.8,96.4,41.2,84.0,91.6,23.88,201.9,0.712,1792,OK,72,0,0,,0
320932,2026-05-24T18:00:00Z,2026-05-24,MAC00214,OP0070,OP0070,SITE0124,51.42176,6.93194,7.3,4.42,0.09,11560.8,297.96,285.79,49.0,102.5,45.9,84.9,90.5,23.91,189.6,0.55,1718,OK,99,0,0,,0
320933,2026-05-25T18:00:00Z,2026-05-25,MAC00214,OP0070,OP0070,SITE0124,51.42294,6.93308,11.6,7.02,0.83,11567.8,453.06,453.69,52.0,92.0,42.7,79.3,95.6,24.02,184.8,0.724,1875,OK,85,0,0,,0
320934,2026-05-26T18:00:00Z,2026-05-26,MAC00214,OP0070,OP0070,SITE0124,51.42367,6.93787,19.3,9.02,0.59,11576.8,546.85,582.93,41.7,96.7,38.0,82.8,88.4,24.43,197.9,0.649,1848,OK,62,0,0,,0
320935,2026-05-27T18:00:00Z,2026-05-27,MAC00214,OP0070,OP0070,SITE0124,51.42613,6.93716,15.1,5.48,2.41,11582.3,383.86,354.08,60.0,96.9,44.6,81.1,89.4,24.01,227.1,0.59,1874,OK,65,0,0,,0
320936,2026-05-28T18:00:00Z,2026-05-28,MAC00214,OP0070,OP0070,SITE0124,51.42179,6.93139,15.3,7.77,1.14,11590.1,545.9,501.85,59.3,95.6,38.2,86.1,96.8,24.31,200.0,0.702,1723,OK,63,0,0,,0
320937,2026-05-29T18:00:00Z,2026-05-29,MAC00214,OP0070,OP0070,SITE0124,51.42675,6.93143,19.0,5.46,1.78,11595.5,329.93,352.52,78.7,100.0,42.1,84.1,99.2,24.16,198.6,0.588,1982,OK,67,0,0,,0
320938,2026-05-30T18:00:00Z,2026-05-30,MAC00214,OP0070,OP0070,SITE0124,51.42592,6.92906,22.7,3.08,1.07,11598.6,194.08,198.75,67.9,95.8,42.5,83.5,99.3,23.64,199.3,0.623,1659,OK,65,0,0,,0
320939,2026-05-31T18:00:00Z,2026-05-31,MAC00214,OP0070,OP0070,SITE0124,51.42128,6.93374,14.6,3.8,0.93,11602.4,256.45,245.34,5.0,94.6,42.3,81.5,88.2,24.11,184.7,0.636,1723,OK,90,0,0,,0
320940,2026-06-01T18:00:00Z,2026-06-01,MAC00214,OP0070,OP0070,SITE0124,51.41775,6.93079,25.0,5.96,2.97,11608.3,370.47,385.15,69.4,94.5,40.1,81.6,92.1,25.51,203.8,0.664,1837,OK,70,0,0,,0
320941,2026-06-02T18:00:00Z,2026-06-02,MAC00214,OP0070,OP0070,SITE0124,51.42252,6.93297,19.0,5.84,1.56,11614.2,358.95,377.46,26.5,97.4,43.7,80.9,92.7,24.03,207.4,0.492,1883,OK,92,0,0,,0
320942,2026-06-03T18:00:00Z,2026-06-03,MAC00214,OP0070,OP0070,SITE0124,51.42236,6.93377,17.6,5.63,1.87,11619.8,350.69,364.21,62.7,98.4,40.9,90.1,93.2,23.35,195.4,0.719,1921,OK,80,0,0,,0
320943,2026-06-04T18:00:00Z,2026-06-04,MAC00214,OP0070,OP0070,SITE0124,51.42124,6.93094,12.3,6.3,2.26,11626.1,412.21,407.2,40.3,95.5,35.4,84.6,91.6,24.3,195.6,0.735,2079,OK,91,0,0,,0
320944,2026-06-05T18:00:00Z,2026-06-05,MAC00214,OP0070,OP0070,SITE0124,51.42471,6.93437,14.5,7.29,1.53,11633.4,535.04,470.98,85.1,94.9,47.3,85.2,90.5,24.0,216.5,0.562,1681,OK,73,0,0,,0
320945,2026-06-06T18:00:00Z,2026-06-06,MAC00214,OP0070,OP0070,SITE0124,51.42206,6.93017,0.6,3.51,0.73,11636.9,227.42,226.65,37.9,102.5,38.6,85.0,94.8,23.86,184.3,0.571,1846,OK,99,0,0,,0
320946,2026-06-07T18:00:00Z,2026-06-07,MAC00214,OP0070,OP0070,SITE0124,51.42612,6.93313,7.9,2.99,0.6,11639.9,232.84,193.6,71.3,98.6,35.5,81.3,100.8,24.45,211.5,0.642,1836,OK,69,0,0,,0
320947,2026-05-18T18:00:00Z,2026-05-18,MAC00525,OP0043,OP0043,SITE0085,51.53464,7.44314,15.8,4.55,2.34,9762.6,567.79,553.68,56.3,95.0,42.7,81.1,91.6,23.97,201.5,0.355,1841,OK,74,0,0,,0
320948,2026-05-19T18:00:00Z,2026-05-19,MAC00525,OP0043,OP0043,SITE0085,51.53845,7.44388,12.6,5.99,2.14,9768.6,740.8,728.77,40.3,91.5,35.5,78.9,84.6,24.58,215.2,0.6,1733,OK,96,0,0,,0
320949,2026-05-20T18:00:00Z,2026-05-20,MAC00525,OP0043,OP0043,SITE0085,51.5354,7.44316,7.1,7.96,0.64,9776.6,938.24,968.82,44.1,94.7,44.3,82.6,93.0,24.44,211.4,0.522,1713,OK,97,0,0,,0
320950,2026-05-18T18:00:00Z,2026-05-18,MAC00305,OP0262,OP0262,SITE0064,50.87467,6.89182,7.4,8.46,0.17,3210.9,271.82,267.21,30.7,95.5,40.8,83.4,89.5,24.79,213.2,0.344,1985,OK,90,0,0,,0
320951,2026-05-19T18:00:00Z,2026-05-19,MAC00305,OP0262,OP0262,SITE0064,50.8754,6.89416,4.9,1.54,7.46,3212.4,51.94,48.58,54.3,86.6,47.0,79.1,89.7,24.74,218.7,0.505,1663,OK,66,0,1,excess_idle,0
320952,2026-05-20T18:00:00Z,2026-05-20,MAC00305,OP0262,OP0262,SITE0064,50.87226,6.89099,13.3,6.05,2.97,3218.5,209.75,191.1,61.6,90.1,45.7,83.2,89.6,23.87,206.6,0.482,1832,OK,61,0,0,,0
320953,2026-05-21T18:00:00Z,2026-05-21,MAC00305,OP0262,OP0262,SITE0064,50.87772,6.88779,5.5,6.48,1.28,3225.0,209.43,204.78,64.9,90.2,46.5,79.9,87.9,24.71,205.4,0.481,1898,OK,80,0,0,,0
320954,2026-05-22T18:00:00Z,2026-05-22,MAC00305,OP0262,OP0262,SITE0064,50.87239,6.88752,14.3,6.75,2.47,3231.7,188.09,213.51,89.2,89.1,41.9,79.7,92.9,23.95,212.6,0.386,1830,OK,85,0,0,,0
320955,2026-05-23T18:00:00Z,2026-05-23,MAC00305,OP0262,OP0262,SITE0064,50.87329,6.89102,14.4,3.62,0.71,3235.3,120.48,114.4,92.9,90.7,43.1,78.0,83.7,24.18,186.4,0.497,1863,OK,60,0,0,,0
320956,2026-05-24T18:00:00Z,2026-05-24,MAC00305,OP0262,OP0262,SITE0064,50.87229,6.88774,15.6,2.42,1.25,3237.8,78.35,76.42,58.0,89.4,41.6,73.9,95.9,24.49,210.2,0.377,1729,OK,92,0,0,,0
320957,2026-05-25T18:00:00Z,2026-05-25,MAC00305,OP0262,OP0262,SITE0064,50.87402,6.88493,16.2,7.84,1.8,3245.6,268.17,247.74,43.3,90.8,45.9,79.8,83.0,24.77,188.4,0.427,1589,OK,70,0,0,,0
320958,2026-05-26T18:00:00Z,2026-05-26,MAC00305,OP0262,OP0262,SITE0064,50.87245,6.89236,8.4,6.93,3.15,3252.5,248.33,219.23,71.7,86.1,40.6,78.8,88.2,24.57,208.9,0.505,1914,OK,63,0,0,,0
320959,2026-05-27T18:00:00Z,2026-05-27,MAC00305,OP0262,OP0262,SITE0064,50.87274,6.89013,12.0,9.13,0.77,3261.7,286.52,288.89,63.6,90.1,37.1,81.9,91.4,24.54,208.1,0.385,2057,OK,90,0,0,,0
320960,2026-05-28T18:00:00Z,2026-05-28,MAC00305,OP0262,OP0262,SITE0064,50.87456,6.89114,22.4,9.26,0.19,3270.9,353.84,292.8,37.0,91.5,42.5,76.1,87.0,24.31,206.1,0.465,1809,OK,63,0,0,,0
320961,2026-05-29T18:00:00Z,2026-05-29,MAC00305,OP0262,OP0262,SITE0064,50.87363,6.88994,0.0,6.83,2.28,3277.8,250.71,216.08,62.0,91.4,39.6,84.9,94.6,24.74,234.0,0.608,1842,OK,87,0,0,,0
320962,2026-05-30T18:00:00Z,2026-05-30,MAC00305,OP0262,OP0262,SITE0064,50.87404,6.88959,16.7,3.78,1.16,3281.5,98.19,119.63,27.3,92.2,47.4,84.4,93.5,24.33,200.8,0.347,1796,OK,61,0,0,,0
320963,2026-05-31T18:00:00Z,2026-05-31,MAC00305,OP0262,OP0262,SITE0064,50.87117,6.8885,13.0,3.33,1.17,3284.9,106.53,105.27,20.6,93.5,45.8,75.7,93.9,24.38,190.3,0.303,1852,OK,73,0,0,,0
320964,2026-06-01T18:00:00Z,2026-06-01,MAC00305,OP0262,OP0262,SITE0064,50.87535,6.8876,10.9,6.1,1.73,3291.0,226.71,192.87,51.9,90.3,43.6,79.1,82.7,24.81,196.4,0.435,1555,OK,67,0,0,,0
320965,2026-06-02T18:00:00Z,2026-06-02,MAC00305,OP0262,OP0262,SITE0064,50.87359,6.88794,7.5,7.38,2.32,3298.3,209.26,233.54,69.6,90.4,52.2,75.7,86.4,24.74,227.1,0.403,1575,OK,89,0,0,,0
320966,2026-06-03T18:00:00Z,2026-06-03,MAC00305,OP0262,OP0262,SITE0064,50.87654,6.88817,14.4,5.38,2.12,3303.7,159.91,170.4,68.8,88.0,51.1,78.5,81.4,24.45,202.2,0.436,2121,OK,68,0,0,,0
320967,2026-06-04T18:00:00Z,2026-06-04,MAC00305,OP0262,OP0262,SITE0064,50.87408,6.89204,11.5,7.63,1.06,3311.4,251.09,241.54,52.0,90.1,43.3,79.8,88.6,24.89,214.3,0.401,1660,OK,63,0,0,,0
320968,2026-06-05T18:00:00Z,2026-06-05,MAC00305,OP0262,OP0262,SITE0064,50.87525,6.88774,12.8,6.37,1.42,3317.7,203.75,201.56,66.0,85.5,47.0,84.7,82.0,24.28,197.0,0.336,1803,OK,91,0,0,,0
320969,2026-05-18T18:00:00Z,2026-05-18,MAC00297,OP0183,OP0183,SITE0094,52.51671,13.40594,7.8,6.31,1.48,8615.4,208.37,216.6,48.6,98.6,41.3,80.5,93.9,23.24,182.5,0.748,1814,OK,91,0,0,,0
320970,2026-05-19T18:00:00Z,2026-05-19,MAC00297,OP0183,OP0183,SITE0094,52.51689,13.40983,20.5,8.29,1.3,8623.6,291.19,284.33,70.8,88.6,38.2,79.2,100.0,24.16,204.3,0.792,2012,OK,75,0,0,,0
320971,2026-05-20T18:00:00Z,2026-05-20,MAC00297,OP0183,OP0183,SITE0094,52.52184,13.40375,22.7,6.81,1.74,8630.5,267.92,233.75,52.1,93.8,28.2,84.9,99.2,23.34,182.0,0.635,1802,OK,71,0,0,,0
320972,2026-05-21T18:00:00Z,2026-05-21,MAC00297,OP0183,OP0183,SITE0094,52.52063,13.41131,10.4,8.95,0.39,8639.4,284.25,307.13,85.1,97.2,38.6,85.3,92.0,24.07,192.4,0.82,1951,OK,84,0,0,,0
320973,2026-05-18T18:00:00Z,2026-05-18,MAC00252,OP0059,OP0059,SITE0064,50.87524,6.88753,25.5,6.48,1.36,10691.0,535.68,525.28,51.8,89.5,44.6,82.4,85.5,24.09,178.5,0.404,1879,OK,62,0,0,,0
320974,2026-05-19T18:00:00Z,2026-05-19,MAC00252,OP0059,OP0059,SITE0064,50.87305,6.89227,17.3,6.1,1.49,10697.1,511.44,494.49,70.2,89.7,40.9,81.9,87.6,24.13,224.7,0.53,1933,OK,76,0,0,,0
320975,2026-05-20T18:00:00Z,2026-05-20,MAC00252,OP0059,OP0059,SITE0064,50.87078,6.88975,14.7,5.9,2.34,10703.0,449.14,477.77,28.9,93.8,39.9,82.6,91.9,24.37,208.7,0.408,1745,OK,68,0,0,,0
320976,2026-05-21T18:00:00Z,2026-05-21,MAC00252,OP0059,OP0059,SITE0064,50.86977,6.88954,12.8,5.36,2.47,10708.3,437.35,434.49,100.0,94.9,42.6,84.6,94.2,24.33,232.7,0.438,1885,OK,92,0,0,,0
320977,2026-05-22T18:00:00Z,2026-05-22,MAC00252,OP0059,OP0059,SITE0064,50.87317,6.88845,24.0,6.19,2.28,10714.5,461.64,501.23,51.7,93.4,47.6,84.0,77.4,24.69,224.2,0.558,1700,OK,74,0,0,,0
320978,2026-05-23T18:00:00Z,2026-05-23,MAC00252,OP0059,OP0059,SITE0064,50.87549,6.89132,9.5,3.52,0.16,10718.1,261.14,285.35,78.4,98.1,44.2,85.7,88.3,24.79,218.6,0.539,1968,OK,96,0,0,,0
320979,2026-05-24T18:00:00Z,2026-05-24,MAC00252,OP0059,OP0059,SITE0064,50.87444,6.89009,6.8,2.98,1.09,10721.0,240.04,241.43,72.6,88.0,43.3,83.7,81.4,23.85,201.2,0.642,1976,OK,76,0,0,,0
320980,2026-05-25T18:00:00Z,2026-05-25,MAC00252,OP0059,OP0059,SITE0064,50.87435,6.89005,17.5,8.54,1.6,10729.6,668.66,692.02,25.6,90.1,45.8,82.7,90.4,23.88,202.1,0.441,1792,OK,66,0,0,,0
320981,2026-05-26T18:00:00Z,2026-05-26,MAC00252,OP0059,OP0059,SITE0064,50.87504,6.89001,19.1,6.38,1.1,10736.0,491.82,517.32,58.0,93.1,40.4,84.2,95.1,23.85,205.0,0.564,1785,OK,63,0,0,,0
320982,2026-05-27T18:00:00Z,2026-05-27,MAC00252,OP0059,OP0059,SITE0064,50.87129,6.89034,5.2,7.62,0.88,10743.6,709.69,617.61,25.0,92.5,46.6,82.7,91.8,24.18,210.7,0.569,2027,OK,78,0,0,,0
320983,2026-05-28T18:00:00Z,2026-05-28,MAC00252,OP0059,OP0059,SITE0064,50.87578,6.89206,15.8,5.65,0.35,10749.2,454.49,457.5,67.2,92.2,43.5,79.6,95.9,24.02,207.6,0.629,1746,OK,81,0,0,,0
