telemetry_id,timestamp,date,asset_id,operator_id,previous_operator_id,site_id,latitude,longitude,speed_kmh,engine_hours_today,idle_hours_today,total_engine_hours,fuel_used_l,expected_fuel_l,fuel_level_pct,engine_temperature_c,oil_pressure_kpa,coolant_temperature_c,oil_temperature_c,battery_voltage_v,hydraulic_pressure_bar,vibration_g,rpm,gps_status,network_strength_pct,zero_activity_streak_days,is_anomaly,anomaly_type,maintenance_within_30d
306791,2026-06-14T18:00:00Z,2026-06-14,MAC00120,OP0271,OP0271,SITE0139,47.62201,-122.31355,11.8,3.7,0.81,5038.1,63.48,60.19,17.1,97.9,45.7,85.2,97.4,24.61,202.3,0.518,1887,OK,86,0,0,,0
303905,2026-06-14T18:00:00Z,2026-06-14,MAC00154,OP0080,OP0080,SITE0120,39.71972,-105.0179,18.9,3.28,0.78,8733.1,58.64,56.36,59.0,97.6,39.0,88.6,91.4,24.28,181.6,0.765,1810,OK,86,0,0,,0
306991,2026-06-14T18:00:00Z,2026-06-14,MAC00325,OP0093,OP0093,SITE0104,22.57683,88.28292,23.9,3.07,1.3,9356.3,224.48,210.18,6.7,88.9,40.3,79.5,90.5,23.7,186.9,0.624,1576,OK,76,0,0,,0
300473,2026-06-14T18:00:00Z,2026-06-14,MAC00539,OP0093,OP0093,SITE0028,22.66977,88.35144,5.0,4.75,0.21,10929.3,170.61,168.31,46.3,97.2,45.6,89.4,100.3,24.06,195.6,0.919,1624,OK,84,0,0,,0
306995,2026-06-14T18:00:00Z,2026-06-14,MAC00399,OP0077,OP0077,SITE0173,23.03478,72.56788,0.0,3.81,0.87,8744.4,507.92,459.38,56.6,90.5,42.5,78.4,87.3,23.69,196.3,0.525,1846,OK,98,0,0,,0
306549,2026-06-15T18:00:00Z,2026-06-15,MAC00546,OP0132,OP0132,SITE0120,39.72632,-105.0178,14.0,7.87,0.45,5979.0,883.66,929.09,30.7,90.6,39.5,75.7,87.6,24.17,193.2,0.304,1864,OK,87,0,0,,0
304215,2026-06-15T18:00:00Z,2026-06-15,MAC00447,OP0206,OP0206,SITE0123,17.30769,78.46512,10.5,6.36,2.15,9935.2,419.95,403.74,55.5,96.4,35.4,84.1,89.9,24.07,195.7,0.507,1737,OK,94,0,0,,0
306565,2026-06-15T18:00:00Z,2026-06-15,MAC00146,OP0035,OP0035,SITE0131,40.72629,-111.87535,23.0,1.1,5.42,6805.7,17.46,18.29,52.8,91.9,44.6,80.7,90.7,23.82,207.8,0.662,1954,OK,81,0,1,excess_idle,0
304675,2026-06-15T18:00:00Z,2026-06-15,MAC00332,OP0148,OP0148,SITE0051,22.79538,86.22261,17.4,6.21,2.32,8107.1,483.91,491.18,61.2,95.0,45.7,78.8,88.8,24.75,203.4,0.53,1855,OK,96,0,0,,0
306131,2026-06-15T18:00:00Z,2026-06-15,MAC00291,OP0155,OP0155,SITE0126,32.87636,-96.815,16.6,7.43,0.17,3108.8,418.67,462.87,69.2,91.4,47.8,79.6,87.8,24.21,206.5,0.345,1835,OK,65,0,0,,0
305384,2026-06-15T18:00:00Z,2026-06-15,MAC00172,,OP0153,SITE0074,50.98914,6.97538,10.1,7.09,1.77,8386.6,113.93,121.27,33.3,95.7,36.7,83.7,90.7,24.08,195.0,0.666,1776,OK,90,0,0,,0
306776,2026-06-15T18:00:00Z,2026-06-15,MAC00381,OP0120,OP0120,SITE0025,47.58467,-122.29323,6.2,7.39,1.5,6374.0,486.68,575.56,80.1,82.0,40.0,85.3,88.9,24.26,213.4,0.474,1617,OK,67,0,0,,0
306728,2026-06-16T18:00:00Z,2026-06-16,MAC00550,OP0002,OP0002,SITE0143,22.84089,86.2258,15.3,6.6,1.56,6091.0,140.45,140.53,42.9,93.6,47.0,78.7,93.5,24.15,189.9,0.571,1788,OK,93,0,0,,0
306985,2026-06-16T18:00:00Z,2026-06-16,MAC00195,OP0141,OP0141,SITE0040,21.33286,81.66433,9.2,5.37,1.16,9597.0,361.75,340.04,79.2,94.7,47.2,79.6,93.3,24.69,222.5,0.559,1695,OK,64,0,0,,0
307219,2026-06-16T18:00:00Z,2026-06-16,MAC00301,OP0041,OP0041,SITE0074,50.98839,6.97628,21.7,4.98,2.36,8656.8,141.57,109.66,66.5,92.4,41.1,86.9,94.7,24.26,190.2,0.605,1932,OK,75,0,0,,0
307444,2026-06-16T18:00:00Z,2026-06-16,MAC00377,OP0190,OP0190,SITE0039,39.70564,-105.02658,18.6,6.91,1.19,5660.8,125.92,113.37,47.9,88.8,37.3,83.3,89.0,24.33,194.6,0.482,1951,OK,78,0,0,,0
306691,2026-06-16T18:00:00Z,2026-06-16,MAC00437,,OP0243,SITE0090,21.27229,81.6195,10.5,3.48,0.5,6354.7,204.82,225.61,42.9,87.4,41.7,82.8,82.1,23.81,215.2,0.342,1759,OK,97,0,1,unauthorized_use,0
302175,2026-06-16T18:00:00Z,2026-06-16,MAC00037,OP0278,OP0278,SITE0130,-34.99212,138.60236,11.0,6.0,2.62,11215.6,355.55,386.01,67.5,98.0,38.6,80.9,93.0,23.93,205.6,0.574,1821,OK,90,0,0,,0
305047,2026-06-16T18:00:00Z,2026-06-16,MAC00225,OP0005,OP0005,SITE0140,41.83084,-87.61474,18.4,7.74,1.37,3300.6,555.93,483.68,61.8,88.9,44.3,79.9,88.6,24.45,222.2,0.438,1602,OK,73,0,0,,0
306123,2026-06-16T18:00:00Z,2026-06-16,MAC00168,OP0113,OP0113,SITE0003,39.82393,-104.94413,13.2,5.7,1.89,4923.5,394.16,362.98,41.4,89.2,47.9,77.6,96.8,24.84,176.5,0.446,1940,OK,97,0,0,,0
301043,2026-06-17T18:00:00Z,2026-06-17,MAC00045,OP0104,OP0104,SITE0028,22.67255,88.35641,20.5,6.96,1.13,4124.8,783.81,674.15,38.3,87.6,47.9,81.6,85.8,24.34,212.9,0.224,1890,OK,96,0,0,,0
305084,2026-06-17T18:00:00Z,2026-06-17,MAC00360,OP0005,OP0005,SITE0120,39.72295,-105.01915,14.6,5.42,1.77,4339.9,316.48,324.21,65.3,92.9,46.3,77.7,93.1,24.52,198.2,0.402,1826,OK,81,0,0,,0
307567,2026-06-17T18:00:00Z,2026-06-17,MAC00160,OP0268,OP0268,SITE0051,22.79281,86.22493,11.7,5.83,1.95,10784.8,413.72,472.13,74.7,92.5,35.0,77.6,95.4,23.9,201.1,0.503,2157,OK,74,0,0,,0
308385,2026-06-17T18:00:00Z,2026-06-17,MAC00296,OP0199,OP0199,SITE0176,53.04287,8.80571,11.9,8.98,1.85,21360.4,304.78,231.24,53.6,104.2,31.5,91.0,109.3,23.16,185.3,1.191,1894,OK,76,0,0,,0
302936,2026-06-17T18:00:00Z,2026-06-17,MAC00263,OP0011,OP0011,SITE0128,20.27373,85.85369,10.1,8.45,1.88,12363.2,574.06,595.57,53.7,92.4,45.0,86.4,97.6,24.13,194.0,0.733,1731,OK,69,0,0,,0
307898,2026-06-17T18:00:00Z,2026-06-17,MAC00443,OP0148,OP0148,SITE0169,18.54378,73.82279,18.6,5.35,2.14,12329.2,104.6,123.6,62.6,94.4,32.2,83.6,95.4,24.4,179.5,0.863,1856,OK,78,0,0,,0
304946,2026-06-18T18:00:00Z,2026-06-18,MAC00495,OP0147,OP0147,SITE0055,21.09019,79.13354,16.9,8.03,1.53,10348.6,454.69,544.22,76.7,94.2,38.5,82.2,96.3,24.19,205.8,0.572,1924,OK,86,0,0,,0
303749,2026-06-18T18:00:00Z,2026-06-18,MAC00062,OP0206,OP0206,SITE0123,17.30533,78.46728,14.7,4.7,1.14,4798.5,260.27,282.86,93.8,89.7,43.6,76.5,85.4,23.88,233.3,0.559,1808,OK,71,0,0,,0
308578,2026-06-18T18:00:00Z,2026-06-18,MAC00177,OP0171,OP0171,SITE0013,40.40114,-79.95656,11.4,7.24,1.67,4642.1,155.97,151.08,47.6,90.7,40.5,83.4,91.8,24.63,195.0,0.48,1860,OK,74,0,0,,0
307863,2026-06-18T18:00:00Z,2026-06-18,MAC00323,OP0193,OP0193,SITE0056,18.62662,73.82521,11.5,7.18,1.24,7166.7,399.67,469.46,29.2,91.8,46.7,81.3,85.7,24.23,198.0,0.521,1791,OK,62,0,0,,0
306700,2026-06-18T18:00:00Z,2026-06-18,MAC00215,OP0248,OP0248,SITE0134,18.9691,72.75563,0.0,7.88,1.57,10640.2,567.38,535.63,57.9,94.3,39.2,80.0,89.8,23.83,194.8,0.556,1830,OK,87,0,0,,0
306577,2026-06-18T18:00:00Z,2026-06-18,MAC00077,OP0130,OP0130,SITE0170,29.82222,-95.37239,20.3,8.59,2.13,14754.4,129.51,160.5,14.9,100.5,28.7,87.0,103.4,23.52,186.0,0.837,1745,OK,72,0,0,,0
306425,2026-06-18T18:00:00Z,2026-06-18,MAC00411,OP0241,OP0241,SITE0146,21.24274,81.67774,20.9,5.69,0.38,9857.4,103.5,127.38,38.5,99.3,43.2,79.1,99.5,24.36,209.8,0.808,1880,OK,98,0,0,,0
305964,2026-06-18T18:00:00Z,2026-06-18,MAC00188,OP0155,OP0155,SITE0151,33.67031,-84.37269,26.1,7.33,1.29,3796.8,473.14,435.89,19.9,92.5,50.1,81.8,93.8,24.88,202.5,0.445,1840,OK,76,0,0,,0
299078,2026-06-19T18:00:00Z,2026-06-19,MAC00521,OP0177,OP0177,SITE0075,51.5357,7.42415,19.4,6.34,2.4,4443.4,98.46,102.09,57.2,94.5,44.8,80.7,91.0,24.52,204.6,0.515,1917,OK,93,0,0,,0
306905,2026-06-19T18:00:00Z,2026-06-19,MAC00152,OP0277,OP0277,SITE0124,51.42379,6.93431,19.2,0.7,7.61,8761.8,9.83,12.07,59.2,98.7,44.8,77.1,87.7,24.5,184.1,0.615,1822,OK,89,0,1,excess_idle,0
308656,2026-06-19T18:00:00Z,2026-06-19,MAC00148,OP0103,OP0103,SITE0179,51.28939,6.79303,21.7,7.85,0.6,8982.6,247.2,270.9,72.2,94.0,42.7,84.9,93.8,24.37,190.5,0.626,1632,OK,83,0,0,,0
307670,2026-06-19T18:00:00Z,2026-06-19,MAC00023,OP0013,OP0013,SITE0034,40.67784,-111.8869,14.5,6.13,0.39,15266.7,507.69,515.17,40.9,94.7,43.9,80.5,89.1,23.63,190.7,0.737,1667,OK,84,0,0,,0
307844,2026-06-19T18:00:00Z,2026-06-19,MAC00276,OP0029,OP0029,SITE0164,52.56883,13.44184,17.7,1.12,5.76,5454.4,15.57,18.3,12.2,86.9,39.4,82.6,89.1,24.42,185.3,0.563,1930,OK,65,0,1,excess_idle,0
306741,2026-06-19T18:00:00Z,2026-06-19,MAC00070,OP0203,OP0203,SITE0062,33.68627,-84.46821,19.8,8.78,1.38,8447.4,490.15,582.24,67.6,96.0,45.6,81.4,94.9,24.68,189.9,0.633,1787,OK,82,0,0,,0
303341,2026-06-19T18:00:00Z,2026-06-19,MAC00269,OP0028,OP0028,SITE0064,50.87333,6.8924,15.9,7.38,0.15,12395.9,117.89,133.59,58.1,100.8,38.7,88.7,96.0,23.47,194.2,0.746,1851,OK,99,0,0,,0
308300,2026-06-20T18:00:00Z,2026-06-20,MAC00122,OP0271,OP0271,SITE0057,33.68086,-84.39341,3.9,3.5,0.62,9208.4,264.55,220.97,74.4,94.1,45.7,80.8,89.5,23.87,195.1,0.503,1685,OK,71,0,0,,0
308469,2026-06-20T18:00:00Z,2026-06-20,MAC00549,OP0255,OP0255,SITE0083,22.57354,88.37427,15.9,4.22,0.69,2715.2,505.61,402.73,68.1,87.6,51.4,82.5,85.7,23.91,220.9,0.469,1829,OK,82,0,0,,0
308201,2026-06-20T18:00:00Z,2026-06-20,MAC00018,OP0025,OP0025,SITE0171,18.51,73.8509,9.4,3.67,0.83,7028.0,84.29,79.16,99.8,90.8,42.3,77.1,90.8,24.49,189.1,0.546,1836,OK,93,0,0,,0
306186,2026-06-20T18:00:00Z,2026-06-20,MAC00507,OP0271,OP0271,SITE0066,41.89812,-87.65516,16.4,3.62,0.68,7307.5,88.48,78.36,39.1,96.5,39.0,82.7,93.9,24.94,223.8,0.654,1716,OK,90,0,0,,0
306681,2026-06-20T18:00:00Z,2026-06-20,MAC00124,OP0164,OP0164,SITE0133,-32.0104,115.89317,15.5,2.7,0.8,11065.9,195.7,173.55,45.5,97.1,44.6,83.3,91.1,24.78,185.5,0.816,1861,OK,64,0,0,,0
307802,2026-06-20T18:00:00Z,2026-06-20,MAC00191,OP0213,OP0213,SITE0066,41.89811,-87.65878,20.6,3.62,0.87,8738.9,342.42,288.16,79.1,96.7,40.2,86.3,91.4,24.12,194.0,0.471,1859,OK,70,0,0,,0
306382,2026-06-20T18:00:00Z,2026-06-20,MAC00504,OP0206,OP0206,SITE0143,22.83899,86.22352,8.6,3.51,0.72,9613.4,397.63,358.27,99.2,93.7,41.3,81.8,93.1,24.12,188.7,0.631,1512,OK,84,0,0,,0
304982,2026-06-20T18:00:00Z,2026-06-20,MAC00004,OP0248,OP0248,SITE0004,18.99716,72.86963,15.5,3.09,1.66,8062.9,72.23,67.6,90.8,91.7,36.8,86.5,94.6,24.99,195.5,0.578,1895,OK,95,0,0,,0
307332,2026-06-20T18:00:00Z,2026-06-20,MAC00089,OP0095,OP0095,SITE0019,-20.24621,118.61768,17.5,4.81,0.23,6258.4,525.47,569.57,81.3,91.9,37.6,80.8,89.6,24.91,199.1,0.413,1707,OK,94,0,0,,0
307069,2026-06-20T18:00:00Z,2026-06-20,MAC00193,OP0159,OP0159,SITE0050,29.80709,-95.33059,18.0,3.17,0.83,10438.9,669.5,202.54,65.5,92.3,43.3,79.0,87.2,24.36,192.5,0.587,1983,OK,73,0,1,fuel_anomaly,0
309035,2026-06-21T18:00:00Z,2026-06-21,MAC00218,,OP0024,SITE0072,21.11829,79.04746,3.5,8.44,0.5,9770.4,204.07,188.64,66.8,98.5,36.7,86.8,93.7,23.85,208.7,0.687,1877,OK,66,0,1,unauthorized_use,0
303728,2026-06-21T18:00:00Z,2026-06-21,MAC00171,OP0118,OP0118,SITE0090,21.2751,81.62097,0.0,3.65,0.9,7570.4,201.33,239.72,41.5,95.8,38.8,82.7,88.8,24.11,221.9,0.493,1615,OK,78,0,0,,0
309336,2026-06-21T18:00:00Z,2026-06-21,MAC00511,OP0279,OP0279,SITE0140,41.83156,-87.61177,15.0,2.88,0.84,6768.5,58.56,48.15,62.5,95.2,29.6,88.6,91.1,23.97,205.5,0.638,1694,OK,96,0,0,,0
309240,2026-06-21T18:00:00Z,2026-06-21,MAC00419,OP0174,OP0174,SITE0036,22.81041,86.16799,22.4,3.78,0.41,11972.3,271.46,265.71,77.1,,,,,24.1,,0.569,1808,OFFLINE,79,0,1,sensor_failure,0
307044,2026-06-21T18:00:00Z,2026-06-21,MAC00255,OP0273,OP0273,SITE0115,41.87431,-87.65339,12.1,4.35,0.79,8892.5,482.32,440.5,72.5,97.0,49.9,81.5,97.6,24.51,193.6,0.604,1685,OK,74,0,0,,0
309026,2026-06-22T18:00:00Z,2026-06-22,MAC00379,OP0028,OP0028,SITE0064,50.87111,6.89132,18.8,7.15,1.07,9091.3,121.84,123.51,45.6,95.5,45.2,84.9,90.5,24.14,203.2,0.664,1965,OK,83,0,0,,0
308761,2026-06-22T18:00:00Z,2026-06-22,MAC00065,OP0200,OP0200,SITE0135,28.60039,77.23982,15.9,7.56,2.48,6224.0,535.09,489.14,17.6,91.6,44.5,80.0,87.8,24.51,197.1,0.525,1560,OK,80,0,0,,0
308443,2026-06-22T18:00:00Z,2026-06-22,MAC00196,OP0265,OP0265,SITE0176,53.03754,8.81228,17.7,1.88,6.0,10084.3,34.65,32.86,42.4,96.0,48.3,80.2,98.3,24.55,188.0,0.757,1772,OK,99,0,1,excess_idle,0
304442,2026-06-22T18:00:00Z,2026-06-22,MAC00083,OP0176,OP0176,SITE0013,40.40441,-79.9585,19.8,4.96,4.1,10436.2,100.34,111.93,73.9,94.6,37.4,76.8,93.5,24.32,181.0,0.779,1893,OK,61,0,0,,0
304508,2026-06-22T18:00:00Z,2026-06-22,MAC00335,OP0070,OP0070,SITE0064,50.87366,6.89056,11.9,5.76,1.97,7807.6,271.89,357.9,90.3,90.4,45.8,84.7,91.8,24.14,191.8,0.526,1863,OK,82,0,0,,0
301537,2026-06-22T18:00:00Z,2026-06-22,MAC00249,OP0255,OP0255,SITE0114,23.03493,72.55979,28.9,7.04,0.97,7302.3,587.53,702.76,27.5,90.9,42.2,80.2,92.9,24.71,189.0,0.56,1840,OK,73,0,0,,0
307663,2026-06-22T18:00:00Z,2026-06-22,MAC00397,OP0130,OP0130,SITE0034,40.68512,-111.88505,5.8,8.21,0.77,8178.9,720.96,649.62,23.7,94.0,46.4,82.1,94.4,24.18,206.2,0.596,1806,OK,79,0,0,,0
307213,2026-06-22T18:00:00Z,2026-06-22,MAC00114,OP0012,OP0012,SITE0078,51.3555,12.38483,17.6,7.44,2.12,7491.0,561.8,460.42,66.2,91.6,37.2,77.6,79.6,24.77,221.5,0.639,1715,OK,62,0,0,,0
308653,2026-06-23T18:00:00Z,2026-06-23,MAC00310,OP0280,OP0280,SITE0137,51.46271,7.00927,10.5,6.93,1.76,7503.0,434.55,466.08,76.2,95.9,43.4,85.3,88.0,23.38,213.8,0.542,1944,OK,98,0,0,,0
309671,2026-06-23T18:00:00Z,2026-06-23,MAC00506,OP0018,OP0018,SITE0120,39.71756,-105.01732,10.7,5.88,1.93,5786.3,344.56,357.44,19.9,91.0,45.0,80.1,87.4,24.15,213.9,0.465,1820,OK,86,0,0,,0
300752,2026-06-23T18:00:00Z,2026-06-23,MAC00118,OP0251,OP0251,SITE0082,21.15397,79.12179,18.1,6.38,1.13,5633.2,132.11,134.9,26.7,96.3,37.4,83.3,88.7,24.89,186.3,0.405,2022,OK,88,0,0,,0
309518,2026-06-23T18:00:00Z,2026-06-23,MAC00184,OP0132,OP0132,SITE0041,32.7399,-96.79109,19.4,6.19,1.51,4647.5,79.92,100.06,85.6,90.6,40.2,84.7,91.0,24.43,200.9,0.365,2060,OK,67,0,0,,0
308841,2026-06-23T18:00:00Z,2026-06-23,MAC00022,OP0004,OP0004,SITE0139,47.62364,-122.30925,12.6,8.7,1.34,6985.7,562.39,567.83,57.5,91.9,49.1,82.7,85.3,24.26,212.4,0.617,1508,OK,82,0,0,,0
308878,2026-06-23T18:00:00Z,2026-06-23,MAC00068,OP0058,OP0058,SITE0106,34.00446,-118.2514,14.6,5.4,1.71,9600.2,352.0,342.07,54.4,94.3,47.2,81.1,85.2,24.27,203.0,0.638,1977,OK,64,0,0,,0
309032,2026-06-23T18:00:00Z,2026-06-23,MAC00234,OP0163,OP0163,SITE0096,-33.00736,151.7184,15.8,9.92,0.51,8527.1,400.95,339.9,44.2,92.1,41.2,86.4,97.2,24.54,204.6,0.712,1819,OK,63,0,0,,0
306805,2026-06-23T18:00:00Z,2026-06-23,MAC00305,OP0004,OP0004,SITE0043,47.56796,-122.37133,13.5,6.94,2.17,11513.9,126.43,124.09,47.3,98.1,37.2,85.3,100.7,23.81,204.0,0.757,1805,OK,91,0,0,,0
307984,2026-06-23T18:00:00Z,2026-06-23,MAC00145,OP0213,OP0213,SITE0079,61.2021,-149.91789,26.3,8.94,0.85,10274.8,607.86,617.47,64.4,100.4,45.3,84.5,97.8,23.74,172.4,0.561,1790,OK,96,0,0,,0
306114,2026-06-23T18:00:00Z,2026-06-23,MAC00281,OP0068,OP0068,SITE0165,18.5332,73.86891,13.4,5.44,1.45,14202.4,101.42,100.91,65.0,97.6,37.2,88.0,103.1,23.2,195.5,0.824,1611,OK,67,0,0,,0
308520,2026-06-23T18:00:00Z,2026-06-23,MAC00244,OP0195,OP0195,SITE0171,18.50798,73.85266,7.8,6.36,1.55,5464.7,186.88,208.18,95.3,89.1,37.2,80.3,93.6,24.3,188.1,0.791,1796,OK,78,0,0,,0
308586,2026-06-24T18:00:00Z,2026-06-24,MAC00085,OP0132,OP0132,SITE0079,61.20008,-149.9219,3.5,6.15,1.48,15625.7,262.66,232.4,54.9,100.6,32.3,80.7,104.6,23.19,206.6,0.948,1892,OK,72,0,0,,0
309856,2026-06-24T18:00:00Z,2026-06-24,MAC00156,OP0027,OP0027,SITE0062,33.69068,-84.46626,21.1,8.86,0.97,6072.0,248.35,292.76,41.4,93.9,49.0,86.9,98.2,24.52,190.3,0.611,1718,OK,88,0,0,,0
305349,2026-06-24T18:00:00Z,2026-06-24,MAC00074,OP0020,OP0020,SITE0085,51.53272,7.44465,11.3,4.89,2.41,10570.7,125.47,110.44,31.5,97.4,37.3,86.4,98.8,24.26,193.0,0.621,1561,OK,92,0,0,,0
309880,2026-06-24T18:00:00Z,2026-06-24,MAC00097,OP0231,OP0231,SITE0149,-27.51002,152.99957,1.8,7.2,1.66,5172.9,148.77,151.2,82.3,87.5,41.2,79.8,97.2,23.93,177.2,0.464,1698,OK,71,0,0,,0
307908,2026-06-24T18:00:00Z,2026-06-24,MAC00309,OP0002,OP0002,SITE0123,17.30481,78.46414,5.1,7.56,0.6,13678.1,200.67,177.59,74.8,98.5,32.3,89.7,94.1,23.81,176.1,0.895,2019,OK,98,0,0,,0
307579,2026-06-24T18:00:00Z,2026-06-24,MAC00453,OP0184,OP0184,SITE0132,28.68214,77.25265,18.8,1.97,6.03,5814.4,651.12,232.52,46.2,86.9,47.2,82.0,88.2,23.89,198.7,0.378,1851,OK,95,0,1,excess_idle,0
309213,2026-06-24T18:00:00Z,2026-06-24,MAC00424,OP0116,OP0116,SITE0001,-30.72695,121.48351,19.2,6.03,1.9,11476.4,236.88,215.44,30.1,99.4,41.9,87.9,88.2,24.46,166.5,0.831,1643,OK,74,0,0,,0
304308,2026-06-24T18:00:00Z,2026-06-24,MAC00432,OP0265,OP0265,SITE0018,48.09029,11.58698,15.6,4.61,3.16,5671.0,144.92,151.42,58.3,90.9,42.5,82.1,95.6,25.17,211.0,0.794,1753,OK,75,0,0,,0
303409,2026-06-24T18:00:00Z,2026-06-24,MAC00541,OP0207,OP0207,SITE0010,21.13896,79.03811,9.5,7.18,2.02,4288.9,138.26,149.1,55.1,87.9,44.9,86.5,92.5,24.08,216.2,0.441,1665,OK,77,0,0,,0
307959,2026-06-24T18:00:00Z,2026-06-24,MAC00064,OP0154,OP0154,SITE0115,41.87521,-87.65235,21.8,6.78,2.23,6631.9,400.18,416.15,63.2,92.4,43.8,82.2,94.2,25.16,227.4,0.576,1574,OK,94,0,0,,0
304084,2026-06-24T18:00:00Z,2026-06-24,MAC00236,OP0243,OP0243,SITE0083,22.57453,88.37108,10.8,7.27,1.62,4800.9,818.5,850.91,93.8,92.8,48.5,77.7,86.3,25.21,193.8,0.411,1751,OK,72,0,0,,0
309843,2026-06-24T18:00:00Z,2026-06-24,MAC00180,OP0057,OP0057,SITE0139,47.62479,-122.30702,13.5,6.85,2.95,8611.3,731.3,692.09,59.6,92.1,49.8,81.7,97.0,23.77,200.9,0.647,1758,OK,94,0,0,,0
307141,2026-06-25T18:00:00Z,2026-06-25,MAC00139,OP0049,OP0049,SITE0041,32.73797,-96.79066,6.8,5.87,2.36,3197.7,158.81,185.61,44.1,92.4,46.0,82.0,89.8,24.22,220.2,0.598,1883,OK,74,0,0,,0
309175,2026-06-25T18:00:00Z,2026-06-25,MAC00350,OP0073,OP0073,SITE0065,51.50727,7.44367,12.6,5.53,2.6,3899.9,185.19,176.56,70.6,89.7,46.5,80.3,90.2,23.62,190.8,0.39,1660,OK,69,0,0,,0
309312,2026-06-25T18:00:00Z,2026-06-25,MAC00466,OP0252,OP0252,SITE0079,61.20203,-149.92387,23.6,7.03,0.9,8587.9,587.93,558.29,68.2,96.3,43.9,83.4,88.6,23.9,209.3,0.444,1827,OK,83,0,0,,0
309445,2026-06-25T18:00:00Z,2026-06-25,MAC00270,OP0075,OP0075,SITE0144,19.0701,72.90859,13.8,6.01,2.18,7079.5,660.21,715.73,87.1,90.0,44.1,78.7,79.3,23.78,186.2,0.497,1579,OK,70,0,0,,0
309918,2026-06-25T18:00:00Z,2026-06-25,MAC00104,OP0237,OP0237,SITE0057,33.683,-84.39564,14.2,7.82,1.16,12885.4,228.68,284.99,50.7,97.6,34.1,88.5,100.1,23.61,203.8,0.825,1781,OK,96,0,0,,0
308573,2026-06-25T18:00:00Z,2026-06-25,MAC00190,OP0049,OP0049,SITE0025,47.57676,-122.29668,13.4,6.23,0.72,4952.1,322.77,375.14,32.0,87.4,49.2,80.6,89.4,24.29,202.6,0.405,1719,OK,97,0,0,,0
308646,2026-06-25T18:00:00Z,2026-06-25,MAC00349,OP0167,OP0167,SITE0180,51.55595,7.46221,22.5,5.91,2.43,6772.2,413.39,394.24,50.5,90.0,36.3,79.5,87.5,24.74,205.4,0.54,1889,OK,84,0,0,,0
308226,2026-06-25T18:00:00Z,2026-06-25,MAC00093,OP0185,OP0185,SITE0047,23.12803,72.60332,14.1,9.22,1.73,6951.3,154.78,154.29,39.0,87.9,49.2,81.7,91.7,24.41,218.0,0.7,1918,OK,75,0,0,,0
308236,2026-06-25T18:00:00Z,2026-06-25,MAC00201,OP0178,OP0178,SITE0172,40.75793,-111.91438,0.0,7.88,1.76,7702.9,522.1,518.0,67.9,94.8,47.2,77.4,88.7,23.91,207.7,0.656,1596,OK,90,0,0,,0
309794,2026-06-25T18:00:00Z,2026-06-25,MAC00150,OP0220,OP0220,SITE0005,-28.062,153.42122,15.6,7.77,0.79,18188.4,995.17,1006.39,39.3,101.4,37.7,86.4,94.7,24.23,209.4,0.718,1902,OK,95,0,0,,0
309729,2026-06-25T18:00:00Z,2026-06-25,MAC00136,OP0201,OP0201,SITE0031,32.85017,-96.8946,18.0,5.82,2.2,4561.4,651.38,679.58,55.9,94.0,46.0,82.3,90.6,25.12,222.1,0.382,1971,OK,98,0,0,,0
309325,2026-06-25T18:00:00Z,2026-06-25,MAC00384,OP0113,OP0113,SITE0170,29.82353,-95.37359,23.3,7.96,2.86,7994.0,130.65,135.28,61.8,94.1,46.7,88.3,98.3,24.12,201.0,0.624,1688,OK,63,0,0,,0
307393,2026-06-25T18:00:00Z,2026-06-25,MAC00167,OP0026,OP0026,SITE0171,18.51075,73.85027,13.5,8.91,1.5,2980.7,150.91,140.21,36.3,98.8,45.7,76.0,89.5,24.17,213.7,0.32,1748,OK,81,0,0,,0
308925,2026-06-25T18:00:00Z,2026-06-25,MAC00490,OP0155,OP0155,SITE0025,47.57831,-122.29321,11.7,5.74,2.91,3027.9,177.7,180.88,40.1,85.9,44.3,82.8,84.4,23.74,204.9,0.344,1750,OK,67,0,0,,0
309775,2026-06-25T18:00:00Z,2026-06-25,MAC00088,OP0139,OP0139,SITE0149,-27.50529,152.99947,3.1,6.67,1.11,13981.3,551.74,706.83,65.9,92.1,46.6,85.0,100.6,24.42,192.4,0.575,1722,OK,90,0,0,,0
306510,2026-06-25T18:00:00Z,2026-06-25,MAC00219,OP0246,OP0246,SITE0142,47.56226,-122.21431,13.1,7.18,1.96,9103.2,535.79,572.36,30.8,93.7,41.9,81.4,91.9,24.25,194.2,0.534,1719,OK,91,0,0,,0
310111,2026-06-26T18:00:00Z,2026-06-26,MAC00415,OP0223,OP0223,SITE0124,51.42377,6.93225,20.0,7.96,0.52,4633.4,819.07,929.58,34.8,94.4,47.9,82.6,88.7,24.88,177.6,0.526,1676,OK,97,0,0,,0
309854,2026-06-26T18:00:00Z,2026-06-26,MAC00469,OP0056,OP0056,SITE0158,32.82894,-96.77393,16.7,7.42,1.22,14519.0,171.08,176.14,74.2,98.8,34.6,93.0,95.5,23.65,175.5,0.967,1677,OK,89,0,0,,0
309395,2026-06-26T18:00:00Z,2026-06-26,MAC00460,OP0221,OP0221,SITE0008,53.06086,8.78747,16.1,7.22,1.07,16427.7,856.03,923.46,12.2,95.1,41.4,86.5,97.3,24.19,184.0,0.732,1920,OK,90,0,0,,0
